,time,mod.TCHWSup.T,mod.TCWSup.T,mod.TSup.T,mod.conVAVSou.VDis_flow,mod.conVAVEas.VDis_flow,mod.conVAVNor.VDis_flow,mod.conVAVWes.VDis_flow,mod.conVAVCor.VDis_flow,mod.fanSup.VMachine_flow,mod.flo.temAirSou.T,mod.flo.temAirEas.T,mod.flo.temAirNor.T,mod.flo.temAirWes.T,mod.flo.temAirPer5.T,mod.eleCoiVAV.y,mod.eleSupFan.y,mod.eleChi.y,mod.eleCHWP.y,mod.eleCWP.y,mod.eleCT.y,mod.eleHWP.y,mod.TOut.y,mod.oveRelHumOutAir.y,oveTCooOn_p,oveTChiWatSupSet_u,oveTConWatSupSet_u,conAHU_oveTSupAir_u,conVAVSou_damVal_oveVDisSet_u,conVAVEas_damVal_oveVDisSet_u,conVAVNor_damVal_oveVDisSet_u,conVAVWes_damVal_oveVDisSet_u,conVAVCor_damVal_oveVDisSet_u,mod.conAHU.supFan.oveOnSupFan.y,mod.oveOnChiPla.y,mod.eleTot.y,oveOnChiPla_u,conAHU_supFan_oveOnSupFan_u
18318123.0,18318123.0,283.15,293.15,293.1831361313443,0.0001009984345868383,9.591055653878601e-05,0.00010099843458683838,7.459709953016687e-05,0.00047909308950066007,0.0008515970131192382,296.9117914081071,296.9635429184523,296.9501143853702,296.9294380136076,297.0802760623377,0.0,-4.9841170224553276e-08,0.0,0.0,0.0,0.0,0.0,294.11924999999997,0.7302254018899358,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9841170224553276e-08,0.0,0.0
18318132.0,18318132.0,283.15,293.15,293.18312741391446,0.00010126897563900441,9.616746886605112e-05,0.00010126897563900454,7.479692022915086e-05,0.00048037641977255214,0.0008538781573548172,296.9121693773526,296.9646514929283,296.9513384393283,296.93156090907155,297.0809338789389,0.0,-5.0108543575435187e-08,0.0,0.0,0.0,0.0,0.0,294.11699999999996,0.7308792540441177,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0108543575435187e-08,0.0,0.0
18318141.0,18318141.0,283.15,293.15,293.18311869648466,0.00010153951669173552,9.642438119385277e-05,0.0001015395166917357,7.499674092855215e-05,0.0004816597500471242,0.0008561593015975358,296.9125473460399,296.9657600669546,296.95256249284773,296.93368380480774,297.081591695287,0.0,-5.037663217319391e-08,0.0,0.0,0.0,0.0,0.0,294.11474999999996,0.7315342999942556,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.037663217319391e-08,0.0,0.0
18318150.0,18318150.0,283.15,293.15,293.18310997905485,0.00010181005774445684,9.66812935216451e-05,0.00010181005774445705,7.519656162794623e-05,0.00048294308032165,0.0008584404458425478,296.912925314169,296.9668686405311,296.95378654592866,296.9358067008163,297.08224951138203,0.0,-5.064543601726431e-08,0.0,0.0,0.0,0.0,0.0,294.11249999999995,0.7321905158547795,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.064543601726431e-08,0.0,0.0
18318159.0,18318159.0,283.15,293.15,293.1831011710989,0.0001021084474486121,9.696465160247047e-05,0.00010210844744861746,7.541695124636655e-05,0.00048435851260853364,0.0008609564039097504,296.9132786680178,296.9679283607178,296.9549671572141,296.93781728236246,297.08290302949155,0.0,-5.0942739157761145e-08,0.0,0.0,0.0,0.0,0.0,294.11024999999995,0.7328478777401195,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0942739157761145e-08,0.0,0.0
18318168.0,18318168.0,283.15,293.15,293.18309233021944,0.00010241696544578732,9.725762775534098e-05,0.00010241696544579971,7.564482158748883e-05,0.0004858219891568373,0.0008635577615609038,296.91362306956376,296.96897031311084,296.9561319688629,296.93978701629266,297.0835549843142,0.0,-5.125104858433114e-08,0.0,0.0,0.0,0.0,0.0,294.10799999999995,0.7335063617647058,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.125104858433114e-08,0.0,0.0
18318177.0,18318177.0,283.15,293.15,293.183083462725,0.00010273367105522409,9.755837906286526e-05,0.00010273367105524496,7.587873927111978e-05,0.00048732430421258966,0.0008662281553947135,296.9139602340728,296.9699979021207,296.95728400817063,296.9417237294342,297.08420567534966,0.0,-5.1568507585170463e-08,0.0,0.0,0.0,0.0,0.0,294.10575,0.7341659440429688,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1568507585170463e-08,0.0,0.0
18318186.0,18318186.0,283.15,293.15,293.1830745686155,0.00010305856427412652,9.786690552238836e-05,0.00010305856427415742,7.611870429519441e-05,0.0004888654577625285,0.0008689675853877083,296.9142901615587,296.97101112775255,296.9584232751437,296.9436274217629,297.084855102602,0.0,-5.189519217667785e-08,0.0,0.0,0.0,0.0,0.0,294.1035,0.7348266006893382,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.189519217667785e-08,0.0,0.0
18318195.0,18318195.0,283.15,293.15,293.18306564789094,0.00010339164510544885,9.818320713671564e-05,0.00010339164510549127,7.636471666189467e-05,0.0004904454498206674,0.0008717760515648976,296.91461285203525,296.97200999001166,296.9595497697881,296.9454980932553,297.08550326607536,0.0,-5.223118034630665e-08,0.0,0.0,0.0,0.0,0.0,294.10125,0.7354883078182445,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.223118034630665e-08,0.0,0.0
18318204.0,18318204.0,283.15,293.15,293.1830567005514,0.00010373291354754951,9.850728390428823e-05,0.00010373291354760496,7.661677637000813e-05,0.0004920642803792193,0.0008746535539125416,296.91492830551624,296.9729944889035,296.96066349211037,296.9473357438885,297.0861501657739,0.0,-5.257655204217131e-08,0.0,0.0,0.0,0.0,0.0,294.099,0.7361510415441177,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.257655204217131e-08,0.0,0.0
18318213.0,18318213.0,283.15,293.15,293.1830477011895,0.00010406724042749206,9.882476879652675e-05,0.00010406724042755397,7.686370906397214e-05,0.0004936501831555348,0.0008774725263847199,296.91523254596865,296.9739542764765,296.9617553822553,296.9491198659943,297.0867936234452,0.0,-5.291600231383928e-08,0.0,0.0,0.0,0.0,0.0,294.09675,0.7368147779813878,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.291600231383928e-08,0.0,0.0
18318222.0,18318222.0,283.15,293.15,293.1830386387288,0.00010438803022233546,9.912939854530763e-05,0.00010438803022239375,7.710064331302352e-05,0.0004951718718284387,0.0008801773568995221,296.91552384006144,296.9748848415546,296.9628214905878,296.9508415192374,297.0874326894792,0.0,-5.324273486103462e-08,0.0,0.0,0.0,0.0,0.0,294.0945,0.7374794932444853,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.324273486103462e-08,0.0,0.0
18318231.0,18318231.0,283.15,293.15,293.18302953496055,0.00010470825868633738,9.943349524074384e-05,0.00010470825868638891,7.73371629650287e-05,0.0004966908977895076,0.0008828774543225807,296.91580559792635,296.9757950592093,296.96386958742363,296.95251829223884,297.08806923208687,0.0,-5.356989864312524e-08,0.0,0.0,0.0,0.0,0.0,294.09225,0.7381451634478401,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.356989864312524e-08,0.0,0.0
18318240.0,18318240.0,283.15,293.15,293.1830203898846,0.0001050279258184206,9.97370588818125e-05,0.0001050279258184622,7.75732680191921e-05,0.0004982072610336317,0.0008855728186441509,296.91607781958004,296.9766849294405,296.9648996727616,296.9541501849555,297.0887032512679,0.0,-5.389748838910742e-08,0.0,0.0,0.0,0.0,0.0,294.09,0.7388117647058823,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.389748838910742e-08,0.0,0.0
18318249.0,18318249.0,283.15,293.15,293.1830110531702,0.00010535386208331469,0.00010004657584304208,0.0001053538620833485,7.781400343348106e-05,0.0004997533623446784,0.0008883210426522365,296.9163094441656,296.9774861517207,296.9658502345194,296.9555859767322,297.08932222258545,0.0,-5.423253075871358e-08,0.0,0.0,0.0,0.0,0.0,294.08774999999997,0.7394792731330424,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.423253075871358e-08,0.0,0.0
18318258.0,18318258.0,283.15,293.15,293.18300171623764,0.00010567933931070974,0.0001003556568911589,0.00010567933931073579,7.805439980423787e-05,0.0005012972861794649,0.0008910653961511872,296.91654103623085,296.9782872876389,296.9668007196497,296.9570215739989,297.0899411839878,0.0,-5.456813720941702e-08,0.0,0.0,0.0,0.0,0.0,294.08549999999997,0.74014766484375,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.456813720941702e-08,0.0,0.0
18318267.0,18318267.0,283.15,293.15,293.18299237930506,0.0001060048165395384,0.0001006647379406371,0.00010600481653955667,7.829479617605353e-05,0.0005028412100210517,0.0008938097496604741,296.9167726279123,296.9790884231302,296.96775120436223,296.95845717111916,297.090560145156,0.0,-5.49047788752339e-08,0.0,0.0,0.0,0.0,0.0,294.08324999999996,0.7408169159524357,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.49047788752339e-08,0.0,0.0
18318276.0,18318276.0,283.15,293.15,293.18298301532155,0.00010632659520337481,0.00010097030674333304,0.00010632659520338586,7.853246080037236e-05,0.0005043675894627055,0.0008965229175997238,296.9170001759343,296.97987862055203,296.9686916990508,296.9598695684859,297.09117643090605,0.0,-5.523861273526804e-08,0.0,0.0,0.0,0.0,0.0,294.08099999999996,0.7414870025735294,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.523861273526804e-08,0.0,0.0
18318285.0,18318285.0,283.15,293.15,293.1829735684943,0.00010663704695612772,0.00010126511923727419,0.0001066370469561331,7.876175940677222e-05,0.0005058402389148966,0.000899140579262972,296.9172153409955,296.98063532086076,296.96960160000634,296.9612109165428,297.09178452363,0.0,-5.5561654324644575e-08,0.0,0.0,0.0,0.0,0.0,294.07874999999996,0.7421579008214615,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5561654324644575e-08,0.0,0.0
18318294.0,18318294.0,283.15,293.15,293.18296409590954,0.00010694397698113722,0.00010155658741336211,0.00010694397698113745,7.898845687706448e-05,0.0005072961828069268,0.0009017285464110684,296.9174266557384,296.98138160605015,296.97050198855254,296.9625301739947,297.09239006883655,0.0,-5.588195723377975e-08,0.0,0.0,0.0,0.0,0.0,294.07649999999995,0.7428295868106618,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588195723377975e-08,0.0,0.0
18318303.0,18318303.0,283.15,293.15,293.1829545638403,0.00010724121868753355,0.0001018388553277454,0.00010724121868753062,7.92079985882524e-05,0.0005087061694866992,0.0009042348235912851,296.9176291590109,296.9821042248586,296.9713804670159,296.96379918495836,297.09298935779367,0.0,-5.6193027147509515e-08,0.0,0.0,0.0,0.0,0.0,294.07425,0.7435020366555607,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6193027147509515e-08,0.0,0.0
18318312.0,18318312.0,283.15,293.15,293.182944955489,0.00010752654501872003,0.00010210980811361238,0.00010752654501871716,7.941873964392557e-05,0.0005100596347565708,0.0009066406327004502,296.91782038863437,296.982796740737,296.9722308570596,296.96500428675046,297.09358031910256,0.0,-5.649243950379016e-08,0.0,0.0,0.0,0.0,0.0,294.072,0.7441752264705883,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.649243950379016e-08,0.0,0.0
18318321.0,18318321.0,283.15,293.15,293.1829353471377,0.00010781187135260793,0.00010238076090204477,0.00010781187135260514,7.962948070159403e-05,0.000511413100039257,0.0009090464418272491,296.9180116179223,296.98348925618785,296.9730812466686,296.9662093882606,297.09417128016577,0.0,-5.679264742109807e-08,0.0,0.0,0.0,0.0,0.0,294.06975,0.7448491323701747,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.679264742109807e-08,0.0,0.0
18318330.0,18318330.0,283.15,293.15,293.18292573878637,0.0001080971976868982,0.00010265171369085921,0.00010809719768689546,7.984022175955963e-05,0.0005127665653238515,0.0009114522509522963,296.9182028468747,296.9841817712112,296.97393163584275,296.9674144894888,297.0947622409833,0.0,-5.709365089702211e-08,0.0,0.0,0.0,0.0,0.0,294.0675,0.7455237304687501,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.709365089702211e-08,0.0,0.0
18318339.0,18318339.0,283.15,293.15,293.1829160214382,0.0001083191124582356,0.00010286244932562897,0.00010831911245823312,8.000412725326752e-05,0.0005138192334551967,0.0009133233869485456,296.91839284876,296.9848365946553,296.97474363083546,296.96853229668096,297.0953397016332,0.0,-5.7328308591477933e-08,0.0,0.0,0.0,0.0,0.0,294.06525,0.7461989968807445,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7328308591477933e-08,0.0,0.0
18318348.0,18318348.0,283.15,293.15,293.1829062930992,0.00010853463310410979,0.00010306711294419112,0.00010853463310410755,8.016331006770273e-05,0.0005148415706082896,0.0009151406090013559,296.91858272660323,296.98548761705945,296.97555175392336,296.96964130123024,297.09591580074914,0.0,-5.7556665620026595e-08,0.0,0.0,0.0,0.0,0.0,294.063,0.7468749077205883,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7556665620026595e-08,0.0,0.0
18318357.0,18318357.0,283.15,293.15,293.18289656476026,0.00010875015375181953,0.00010327177656449639,0.00010875015375181757,8.032249288349368e-05,0.0005158639077700898,0.0009169578310635446,296.91877260410183,296.98613863902233,296.97635987655093,296.9707503054268,297.09649189959924,0.0,-5.778547655579986e-08,0.0,0.0,0.0,0.0,0.0,294.06075,0.7475514391027115,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.778547655579986e-08,0.0,0.0
18318366.0,18318366.0,283.15,293.15,293.18288683990596,0.00010871611366765947,0.00010323945127718101,0.00010871611366765784,8.029735099335968e-05,0.0005157024362665588,0.0009166708096703122,296.9189978206948,296.98680330265114,296.9771688604005,296.97184389913735,297.09706359639824,0.0,-5.774930679608377e-08,0.0,0.0,0.0,0.0,0.0,294.0585,0.7482285671415442,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.774930679608377e-08,0.0,0.0
18318375.0,18318375.0,283.15,293.15,293.18287711679204,0.00010855564705033476,0.00010308706829583478,0.00010855564705033353,8.017883089675832e-05,0.0005149412517217705,0.0009153177864259622,296.91924080609726,296.9874748365416,296.97797829632424,296.97292977038717,297.09763310464945,0.0,-5.7578954498607944e-08,0.0,0.0,0.0,0.0,0.0,294.05625,0.7489062679515166,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7578954498607944e-08,0.0,0.0
18318384.0,18318384.0,283.15,293.15,293.1828673936782,0.00010839518043213135,0.00010293468531365407,0.00010839518043213043,8.00603107995079e-05,0.0005141800671728137,0.0009139647631841233,296.91948379101655,296.9881463698621,296.9787877316407,296.97401564108515,297.09820261252304,0.0,-5.7408853830326385e-08,0.0,0.0,0.0,0.0,0.0,294.054,0.7495845176470589,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7408853830326385e-08,0.0,0.0
18318393.0,18318393.0,283.15,293.15,293.1828576772203,0.00010821464636837563,0.00010276324579976173,0.00010821464636837482,7.992696895537279e-05,0.0005133236913020583,0.0009124425355167306,296.919735992682,296.98882187732903,296.9795980687505,296.97510048098667,297.098770836314,0.0,-5.7217781756723144e-08,0.0,0.0,0.0,0.0,0.0,294.05174999999997,0.7502632923426011,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7217781756723144e-08,0.0,0.0
18318402.0,18318402.0,283.15,293.15,293.1828480056648,0.0001078987339011528,0.00010246324767924335,0.00010789873390115034,7.969363708387625e-05,0.0005118251385715012,0.000909778825943628,296.9200503747772,296.98952419830863,296.98041449297193,296.9761783700949,297.0993303996096,0.0,-5.6884195633264696e-08,0.0,0.0,0.0,0.0,0.0,294.04949999999997,0.7509425681525735,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6884195633264696e-08,0.0,0.0
18318411.0,18318411.0,283.15,293.15,293.1828383341094,0.00010758282143240934,0.00010216324955728093,0.0001075828214324052,7.946030521125658e-05,0.0005103265858337307,0.000907115116380262,296.9203647562357,296.99022651866346,296.98123091653474,296.97725625859044,297.0998899624848,0.0,-5.6551584778426616e-08,0.0,0.0,0.0,0.0,0.0,294.04724999999996,0.7516223211914063,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6551584778426616e-08,0.0,0.0
18318420.0,18318420.0,283.15,293.15,293.18282866255396,0.00010726690896271992,0.00010186325143442021,0.00010726690896271412,7.922697333793823e-05,0.000508828033091473,0.0009044514068314785,296.92067913705756,296.99092883839353,296.98204733943885,296.9783341464733,297.10044952493945,0.0,-5.621994919280066e-08,0.0,0.0,0.0,0.0,0.0,294.04499999999996,0.7523025275735294,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.621994919280066e-08,0.0,0.0
18318429.0,18318429.0,283.15,293.15,293.182819021912,0.0001069586376079545,0.00010157050949914775,0.00010695863760794882,7.899928516605912e-05,0.000507365726508575,0.0009018521257373447,296.9210302070356,296.99164204428246,296.9828639224993,296.9794038717775,297.10100218041003,0.0,-5.5897275209166646e-08,0.0,0.0,0.0,0.0,0.0,294.04274999999996,0.7529831634133731,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5897275209166646e-08,0.0,0.0
18318438.0,18318438.0,283.15,293.15,293.18280940253277,0.00010665562192935598,0.00010128275848111046,0.00010665562192935169,7.877547881868375e-05,0.0005059283505906108,0.0008992971595283302,296.9214065120925,296.9923627376552,296.98368061553026,296.9804679825732,297.10155008502653,0.0,-5.558100750766007e-08,0.0,0.0,0.0,0.0,0.0,294.04049999999995,0.7536642048253677,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.558100750766007e-08,0.0,0.0
18318447.0,18318447.0,283.15,293.15,293.18279978315354,0.00010635260624890777,0.00010099500746131668,0.00010635260624890487,7.855167246994217e-05,0.0005044909746638721,0.0008967421933234273,296.9217828164076,296.9930834304191,296.9844973079257,296.981532092793,297.10209798923074,0.0,-5.526563707075378e-08,0.0,0.0,0.0,0.0,0.0,294.03824999999995,0.754345627923943,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.526563707075378e-08,0.0,0.0
18318456.0,18318456.0,283.15,293.15,293.18279016716895,0.00010604848318038097,0.00010070620483901642,0.00010604848318037944,7.832704820814032e-05,0.0005030483457648672,0.0008941778898898781,296.9221621453808,296.9938048962388,296.9853141327863,296.98259581256843,297.10264550712543,0.0,-5.49500162883833e-08,0.0,0.0,0.0,0.0,0.0,294.036,0.7550274088235294,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.49500162883833e-08,0.0,0.0
18318465.0,18318465.0,283.15,293.15,293.18278061555753,0.00010572336014425704,0.00010039746013950897,0.00010572336014425626,7.808691344184969e-05,0.000501506102060973,0.0008914365194509639,296.92259884580574,296.9945410328617,296.98613348107443,296.98365213850036,297.1031857066368,0.0,-5.461360126748927e-08,0.0,0.0,0.0,0.0,0.0,294.03375,0.7557095236385569,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.461360126748927e-08,0.0,0.0
18318474.0,18318474.0,283.15,293.15,293.18277107721826,0.00010539390744993567,0.0001000846038918453,0.00010539390744993553,7.784358080477207e-05,0.0004999433203226946,0.0008886586423236142,296.9230473740641,296.99528019375583,296.98695334913344,296.9847069395744,297.1037243969534,0.0,-5.427375991519909e-08,0.0,0.0,0.0,0.0,0.0,294.0315,0.756391948483456,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.427375991519909e-08,0.0,0.0
18318483.0,18318483.0,283.15,293.15,293.1827615642608,0.00010505461253407663,9.976240123253205e-05,0.0001050546125340769,7.759297873641407e-05,0.000498333851322942,0.0008857977777917554,296.92351826954376,296.99602579078373,296.9877742977618,296.9857588989656,297.1042600478253,0.0,-5.3924874670153424e-08,0.0,0.0,0.0,0.0,0.0,294.02925,0.7570746594726563,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3924874670153424e-08,0.0,0.0
18318492.0,18318492.0,283.15,293.15,293.1827520800941,0.00010470353943430991,9.942901372487264e-05,0.00010470353943431025,7.733367734156797e-05,0.0004966685116897467,0.000882837602246111,296.92401429540973,296.99677923648096,296.9885965322778,296.9868076875306,297.1047921041101,0.0,-5.356506258461243e-08,0.0,0.0,0.0,0.0,0.0,294.027,0.7577576327205883,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.356506258461243e-08,0.0,0.0
18318501.0,18318501.0,283.15,293.15,293.1827425959273,0.0001043524663335213,9.909562621624279e-05,0.00010435246633352173,7.70743759459671e-05,0.0004950031720517038,0.0008798774267124915,296.9245103203404,296.9975326815843,296.98941876617295,296.9878564755552,297.1053241599755,0.0,-5.320645493977723e-08,0.0,0.0,0.0,0.0,0.0,294.02475,0.758440844341682,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.320645493977723e-08,0.0,0.0
18318510.0,18318510.0,283.15,293.15,293.1827331117606,0.00010400139323113603,9.876223870609672e-05,0.00010400139323113655,7.681507454918692e-05,0.0004933378324060871,0.0008769172511860513,296.9250063443357,296.99828612609366,296.9902409994472,296.98890526303927,297.10585621542145,0.0,-5.2849051735049096e-08,0.0,0.0,0.0,0.0,0.0,294.0225,0.7591242704503677,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2849051735049096e-08,0.0,0.0
18318519.0,18318519.0,283.15,293.15,293.1827236364778,0.00010365265461877695,9.843106808414862e-05,0.00010365265461877759,7.655749739878322e-05,0.0004916835665760565,0.00087397675964028,296.92550992920474,296.9990341319176,296.99106321295176,296.9899525972807,297.1063873599594,0.0,-5.249521757067497e-08,0.0,0.0,0.0,0.0,0.0,294.02025,0.7598078871610754,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.249521757067497e-08,0.0,0.0
18318528.0,18318528.0,283.15,293.15,293.18271420433456,0.00010331525210484592,9.811066249547713e-05,0.00010331525210484667,7.630829305204021e-05,0.0004900830743162895,0.0008711318518625084,296.92605023264446,296.9997557302255,296.9918853328613,296.9909928767945,297.1069140828221,0.0,-5.215401631107363e-08,0.0,0.0,0.0,0.0,0.0,294.018,0.7604916705882353,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.215401631107363e-08,0.0,0.0
18318537.0,18318537.0,283.15,293.15,293.18270478515717,0.00010298125673050156,9.779349240897258e-05,0.00010298125673050247,7.606160520698299e-05,0.0004884987440598017,0.000868315672432063,296.92660157138573,297.00046939118903,296.992707424228,296.9920310356191,297.107439476434,0.0,-5.181735622892e-08,0.0,0.0,0.0,0.0,0.0,294.01574999999997,0.7611755968462777,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.181735622892e-08,0.0,0.0
18318546.0,18318546.0,283.15,293.15,293.1826953789457,0.00010265066849581173,9.747955782469939e-05,0.00010265066849581277,7.581743386366161e-05,0.0004869305758069145,0.0008655282213486114,296.92716394541037,297.0011751148174,296.9935294870596,296.9930670737665,297.1079635407976,0.0,-5.14852039629344e-08,0.0,0.0,0.0,0.0,0.0,294.01349999999996,0.7618596420496324,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.14852039629344e-08,0.0,0.0
18318555.0,18318555.0,283.15,293.15,293.1826859857001,0.00010232348740141785,9.716885874326672e-05,0.00010232348740141905,7.557577902254987e-05,0.0004853785695606708,0.0008627694986166695,296.92773735470047,297.0018729011196,296.9943515213638,296.99410099124844,297.108486275915,0.0,-5.1157526492736484e-08,0.0,0.0,0.0,0.0,0.0,294.01124999999996,0.7625437823127298,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1157526492736484e-08,0.0,0.0
18318564.0,18318564.0,283.15,293.15,293.1826766054204,0.00010199971344623594,9.686139516364514e-05,0.00010199971344623732,7.533664068284712e-05,0.0004838427253159283,0.0008600395042262181,296.9283217992388,297.00256275010497,296.99517352714815,296.9951327880767,297.10900768178874,0.0,-5.083429113654487e-08,0.0,0.0,0.0,0.0,0.0,294.00899999999996,0.76322799375,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.083429113654487e-08,0.0,0.0
18318573.0,18318573.0,283.15,293.15,293.1826672381066,0.00010167934663090519,9.655716708644169e-05,0.00010167934663090674,7.510001884502548e-05,0.00048232304307571953,0.0008573382381817811,296.92891727900854,297.00324466178256,296.9959955044204,296.996162464263,297.10952775842094,0.0,-5.0515465554630846e-08,0.0,0.0,0.0,0.0,0.0,294.00674999999995,0.7639122524758731,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0515465554630846e-08,0.0,0.0
18318582.0,18318582.0,283.15,293.15,293.18265788655043,0.00010137973000000918,9.627264388630466e-05,0.00010137973000001109,7.487872302269732e-05,0.0004809017907766235,0.0008548119333766139,296.92953054441125,297.0038152432138,296.99681407517306,296.9971833854804,297.11004471163596,0.0,-5.0218197957020334e-08,0.0,0.0,0.0,0.0,0.0,294.00449999999995,0.7645965346047794,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0218197957020334e-08,0.0,0.0
18318591.0,18318591.0,283.15,293.15,293.18264855105906,0.0001011027709897754,9.60096369108147e-05,0.00010110277098977783,7.467416204175841e-05,0.0004795880164748704,0.0008524766729078157,296.9301623378636,297.004263123034,296.99762886790694,296.99819482209705,297.11055834411627,0.0,-4.994419058890235e-08,0.0,0.0,0.0,0.0,0.0,294.00225,0.765280816251149,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.994419058890235e-08,0.0,0.0
18318600.0,18318600.0,283.15,293.15,293.1826392298756,0.00010083755610233009,9.575778243840387e-05,0.00010083755610233317,7.447827522987998e-05,0.0004783299512352766,0.0008502404364610264,296.9308084115031,297.0046533636198,296.998442008332,296.9992009489423,297.11106978489624,0.0,-4.968250476719217e-08,0.0,0.0,0.0,0.0,0.0,294.0,0.7659650735294118,297.15,283.15,293.15,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.968250476719217e-08,0.0,0.0
